uid,stress_level,time,date,total_unlocks,total_scr_time,avg_scr_time,night_unlocks,total_convos,total_convo_time,avg_convo_time,night_convos,total_dark,total_dark_time,avg_dark_time,night_dark
u57,1,1365055406,2013-04-04,5,749.7833333333333,149.95666666666665,2,23,318.1,13.830434782608696,8,3,227.73333333333335,75.91111111111111,2
u57,2,1365980056,2013-04-14,6,961.1,160.18333333333334,3,45,422.75,9.394444444444444,14,5,946.5833333333333,189.31666666666666,2
u57,2,1366056717,2013-04-15,4,558.5666666666667,139.64166666666668,0,31,287.26666666666665,9.266666666666666,24,5,855.4333333333333,171.08666666666664,2
u57,2,1366085251,2013-04-15,4,558.5666666666667,139.64166666666668,0,31,287.26666666666665,9.266666666666666,24,5,855.4333333333333,171.08666666666664,2
u57,3,1366208730,2013-04-17,6,1072.35,178.725,2,43,341.1666666666667,7.934108527131784,11,2,310.7,155.35,0
u57,1,1366151080,2013-04-16,6,929.35,154.89166666666668,2,35,402.73333333333335,11.506666666666668,20,3,387.6166666666667,129.20555555555555,1
u57,2,1366171218,2013-04-16,6,929.35,154.89166666666668,2,35,402.73333333333335,11.506666666666668,20,3,387.6166666666667,129.20555555555555,1
u57,1,1366274702,2013-04-18,5,712.8333333333334,142.56666666666666,2,29,288.03333333333336,9.932183908045978,14,3,901.0666666666666,300.35555555555555,2
u57,2,1366434019,2013-04-20,2,327.6166666666667,163.80833333333334,0,26,541.8,20.838461538461537,7,2,375.23333333333335,187.61666666666667,0
u57,2,1366573117,2013-04-21,6,836.6166666666667,139.4361111111111,2,21,394.75,18.797619047619047,15,7,1036.2833333333333,148.0404761904762,2
u57,3,1366705283,2013-04-23,7,1116.5166666666667,159.50238095238095,3,31,337.8666666666667,10.898924731182795,12,6,1339.3333333333333,223.2222222222222,3
u57,2,1366046792,2013-04-15,4,558.5666666666667,139.64166666666668,0,31,287.26666666666665,9.266666666666666,24,5,855.4333333333333,171.08666666666664,2
u57,3,1366825032,2013-04-24,4,640.3833333333333,160.09583333333333,1,48,469.25,9.776041666666666,26,3,990.0,330.0,1
u57,3,1366999349,2013-04-26,5,592.65,118.53,1,24,356.76666666666665,14.865277777777777,11,5,691.5333333333333,138.30666666666667,2
u57,3,1367193703,2013-04-28,4,657.0833333333334,164.27083333333334,2,34,382.8333333333333,11.259803921568627,23,5,848.1833333333334,169.63666666666668,4
u57,3,1367209368,2013-04-28,4,657.0833333333334,164.27083333333334,2,34,382.8333333333333,11.259803921568627,23,5,848.1833333333334,169.63666666666668,4
u57,3,1367266159,2013-04-29,2,484.23333333333335,242.11666666666667,1,21,175.46666666666667,8.355555555555556,11,3,552.2833333333333,184.09444444444443,1
u57,2,1367294634,2013-04-29,2,484.23333333333335,242.11666666666667,1,21,175.46666666666667,8.355555555555556,11,3,552.2833333333333,184.09444444444443,1
u57,2,1367385902,2013-05-01,7,861.8666666666667,123.12380952380953,2,47,425.6,9.05531914893617,26,4,784.6,196.15,2
u57,3,1367471686,2013-05-02,4,698.7,174.675,1,32,325.6333333333333,10.176041666666666,8,3,710.3666666666667,236.7888888888889,1
u57,2,1367557218,2013-05-03,4,391.9166666666667,97.97916666666667,3,10,245.96666666666667,24.596666666666668,4,2,247.83333333333331,123.91666666666666,2
u57,3,1367812838,2013-05-05,3,553.6666666666666,184.55555555555554,0,39,318.2833333333333,8.16111111111111,18,4,744.2166666666667,186.05416666666667,1
u57,1,1368731651,2013-05-16,3,568.7833333333333,189.59444444444443,1,34,459.7,13.520588235294117,4,2,573.1166666666667,286.55833333333334,2
u57,3,1366914536,2013-04-25,3,444.7,148.23333333333332,0,40,391.93333333333334,9.798333333333334,19,2,180.45,90.225,0
u57,1,1368558998,2013-05-14,3,521.4333333333334,173.81111111111113,1,30,307.9166666666667,10.26388888888889,14,3,648.0166666666667,216.00555555555556,2
u57,1,1365890532,2013-04-13,4,567.2666666666667,141.81666666666666,0,32,524.0,16.375,12,6,1077.6666666666667,179.61111111111111,3
u57,1,1365717783,2013-04-11,4,799.1166666666667,199.77916666666667,2,28,445.84999999999997,15.923214285714284,6,5,1007.95,201.59,2
u57,1,1369281713,2013-05-22,1,449.68333333333334,449.68333333333334,0,39,378.93333333333334,9.716239316239315,17,1,504.01666666666665,504.01666666666665,1
u57,4,1364425354,2013-03-27,5,800.8333333333334,160.16666666666669,1,17,276.3666666666667,16.25686274509804,0,5,872.5500000000001,174.51000000000002,2
u57,5,1364414648,2013-03-27,5,800.8333333333334,160.16666666666669,1,17,276.3666666666667,16.25686274509804,0,5,872.5500000000001,174.51000000000002,2
u57,4,1364508029,2013-03-28,5,701.8166666666667,140.36333333333334,2,28,523.6833333333334,18.702976190476193,9,5,817.0666666666666,163.41333333333333,3
u57,5,1364767494,2013-03-31,4,752.4666666666667,188.11666666666667,2,28,410.45,14.658928571428572,4,3,759.05,253.01666666666665,2
u57,1,1365037446,2013-04-03,9,850.3833333333333,94.48703703703704,3,30,308.5833333333333,10.28611111111111,10,6,848.5333333333333,141.42222222222222,3
u57,1,1364937830,2013-04-02,7,895.1333333333334,127.87619047619049,3,30,316.0,10.533333333333333,14,4,511.7166666666667,127.92916666666667,1
u57,1,1364969496,2013-04-03,9,850.3833333333333,94.48703703703704,3,30,308.5833333333333,10.28611111111111,10,6,848.5333333333333,141.42222222222222,3
u57,1,1364948483,2013-04-02,7,895.1333333333334,127.87619047619049,3,30,316.0,10.533333333333333,14,4,511.7166666666667,127.92916666666667,1
u57,1,1365810062,2013-04-12,5,743.2,148.64000000000001,1,38,380.23333333333335,10.006140350877194,11,4,427.05,106.7625,1
u57,1,1365451458,2013-04-08,4,449.8666666666667,112.46666666666667,1,34,249.56666666666666,7.340196078431372,1,3,494.85,164.95000000000002,1
u57,1,1365387013,2013-04-07,2,412.68333333333334,206.34166666666667,2,14,68.01666666666667,4.858333333333333,6,1,430.05,430.05,1
u57,1,1365143450,2013-04-05,7,793.85,113.40714285714286,1,37,212.53333333333333,5.744144144144144,8,5,738.1833333333334,147.63666666666668,1
u57,1,1365209852,2013-04-05,7,793.85,113.40714285714286,1,37,212.53333333333333,5.744144144144144,8,5,738.1833333333334,147.63666666666668,1
u57,1,1365229044,2013-04-06,2,341.76666666666665,170.88333333333333,1,23,107.95,4.693478260869566,16,2,463.6,231.8,2
u57,1,1365379437,2013-04-07,2,412.68333333333334,206.34166666666667,2,14,68.01666666666667,4.858333333333333,6,1,430.05,430.05,1
u57,4,1365494981,2013-04-09,7,1079.05,154.15,2,28,397.8833333333333,14.210119047619047,10,5,969.5999999999999,193.92,2
u57,4,1365635026,2013-04-10,6,938.55,156.42499999999998,1,41,538.2,13.126829268292685,11,6,1054.0333333333333,175.67222222222222,2
u57,1,1365742944,2013-04-12,5,743.2,148.64000000000001,1,38,380.23333333333335,10.006140350877194,11,4,427.05,106.7625,1
u57,1,1365545584,2013-04-09,7,1079.05,154.15,2,28,397.8833333333333,14.210119047619047,10,5,969.5999999999999,193.92,2
u57,1,1365833027,2013-04-13,4,567.2666666666667,141.81666666666666,0,32,524.0,16.375,12,6,1077.6666666666667,179.61111111111111,3
u57,1,1365120971,2013-04-04,5,749.7833333333333,149.95666666666665,2,23,318.1,13.830434782608696,8,3,227.73333333333335,75.91111111111111,2
u57,1,1367919226,2013-05-07,6,781.4,130.23333333333332,3,50,263.4166666666667,5.2683333333333335,26,2,746.8333333333333,373.41666666666663,2
u57,2,1365970001,2013-04-14,6,961.1,160.18333333333334,3,45,422.75,9.394444444444444,14,5,946.5833333333333,189.31666666666666,2
u57,1,1368645250,2013-05-15,4,604.1666666666666,151.04166666666666,1,44,331.9,7.543181818181818,18,5,780.2666666666667,156.05333333333334,2
u57,1,1368000010,2013-05-08,5,676.0833333333334,135.21666666666667,0,41,272.3833333333333,6.64349593495935,19,5,775.6166666666667,155.12333333333333,1
u57,1,1368036209,2013-05-08,5,676.0833333333334,135.21666666666667,0,41,272.3833333333333,6.64349593495935,19,5,775.6166666666667,155.12333333333333,1
u57,4,1368072232,2013-05-08,5,676.0833333333334,135.21666666666667,0,41,272.3833333333333,6.64349593495935,19,5,775.6166666666667,155.12333333333333,1
u57,1,1367900580,2013-05-06,2,650.85,325.425,2,20,196.68333333333334,9.834166666666667,7,1,60.38333333333333,60.38333333333333,0
u57,2,1368937284,2013-05-18,6,535.8833333333333,89.31388888888888,2,37,504.1333333333333,13.625225225225226,15,6,732.4,122.06666666666666,3
u57,1,1368818697,2013-05-17,3,505.3333333333333,168.44444444444443,1,22,440.73333333333335,20.033333333333335,6,2,607.5333333333333,303.76666666666665,1
u57,1,1368842553,2013-05-17,3,505.3333333333333,168.44444444444443,1,22,440.73333333333335,20.033333333333335,6,2,607.5333333333333,303.76666666666665,1
u57,1,1368992894,2013-05-19,4,602.8,150.7,1,25,288.56666666666666,11.542666666666667,16,3,632.6666666666666,210.88888888888889,1
u57,1,1369077319,2013-05-20,2,397.8666666666667,198.93333333333334,1,32,425.6,13.3,14,2,556.1,278.05,2
u57,1,1369109608,2013-05-20,2,397.8666666666667,198.93333333333334,1,32,425.6,13.3,14,2,556.1,278.05,2
u57,1,1367953228,2013-05-07,6,781.4,130.23333333333332,3,50,263.4166666666667,5.2683333333333335,26,2,746.8333333333333,373.41666666666663,2
u58,1,1367915484,2013-05-07,4,861.6833333333334,215.42083333333335,2,41,250.68333333333334,6.114227642276423,14,6,1015.6166666666666,169.26944444444442,2
u58,2,1368011532,2013-05-08,4,1369.0833333333333,342.2708333333333,1,22,84.31666666666666,3.8325757575757575,3,5,1735.8166666666666,347.1633333333333,2
u58,1,1368646340,2013-05-15,5,1120.85,224.17,3,18,399.1666666666667,22.175925925925927,6,6,1112.6166666666668,185.43611111111113,3
u58,2,1368036227,2013-05-08,4,1369.0833333333333,342.2708333333333,1,22,84.31666666666666,3.8325757575757575,3,5,1735.8166666666666,347.1633333333333,2
u58,2,1368758344,2013-05-16,7,1372.6,196.08571428571426,3,31,312.8333333333333,10.091397849462364,15,5,1142.8833333333334,228.57666666666668,1
u58,2,1368820423,2013-05-17,3,442.58333333333337,147.5277777777778,1,27,288.8333333333333,10.69753086419753,13,2,185.55,92.775,0
u58,5,1368416721,2013-05-12,2,597.5333333333333,298.76666666666665,0,24,681.5,28.395833333333332,5,3,800.1833333333334,266.7277777777778,1
u58,1,1368561121,2013-05-14,5,1367.3333333333333,273.46666666666664,2,25,577.8333333333334,23.113333333333333,10,2,834.3833333333333,417.19166666666666,1
u58,2,1368741322,2013-05-16,7,1372.6,196.08571428571426,3,31,312.8333333333333,10.091397849462364,15,5,1142.8833333333334,228.57666666666668,1
u58,2,1369040265,2013-05-20,6,1062.85,177.14166666666665,2,18,108.78333333333333,6.0435185185185185,5,2,1065.3333333333335,532.6666666666667,1
u58,2,1369120020,2013-05-21,6,1169.05,194.84166666666667,3,22,289.73333333333335,13.16969696969697,13,2,373.8833333333333,186.94166666666666,0
u58,1,1369166429,2013-05-21,6,1169.05,194.84166666666667,3,22,289.73333333333335,13.16969696969697,13,2,373.8833333333333,186.94166666666666,0
u58,1,1369210324,2013-05-22,4,1510.5,377.625,2,18,250.16666666666666,13.898148148148147,14,2,609.7666666666667,304.8833333333333,0
u58,2,1369299604,2013-05-23,4,834.6666666666666,208.66666666666666,0,45,536.5333333333333,11.922962962962963,15,3,819.8,273.26666666666665,1
u58,1,1369779460,2013-05-28,5,792.8666666666667,158.57333333333332,2,47,489.3333333333333,10.411347517730496,21,2,193.05,96.525,0
u58,2,1369339101,2013-05-23,4,834.6666666666666,208.66666666666666,0,45,536.5333333333333,11.922962962962963,15,3,819.8,273.26666666666665,1
u58,2,1367954593,2013-05-07,4,861.6833333333334,215.42083333333335,2,41,250.68333333333334,6.114227642276423,14,6,1015.6166666666666,169.26944444444442,2
u58,2,1366595600,2013-04-21,4,370.1,92.525,1,9,33.21666666666667,3.690740740740741,8,3,293.2166666666667,97.7388888888889,0
u58,1,1366400308,2013-04-19,5,705.4166666666666,141.08333333333331,1,5,258.5333333333333,51.70666666666666,5,5,687.75,137.55,2
u58,1,1364430678,2013-03-27,3,772.5166666666667,257.50555555555553,1,16,362.75,22.671875,4,3,486.8833333333333,162.29444444444445,0
u58,1,1364508015,2013-03-28,5,716.6999999999999,143.33999999999997,2,34,308.26666666666665,9.066666666666666,9,2,249.5,124.75,0
u58,1,1364595130,2013-03-29,3,562.8,187.6,2,30,315.96666666666664,10.532222222222222,9,3,554.2833333333333,184.7611111111111,0
u58,4,1364683058,2013-03-30,7,1234.2833333333333,176.32619047619048,3,27,712.3833333333333,26.38456790123457,6,3,464.4666666666667,154.82222222222222,0
u58,1,1364771356,2013-03-31,7,1229.2166666666667,175.60238095238097,2,25,748.6666666666667,29.94666666666667,6,1,126.76666666666667,126.76666666666667,0
u58,1,1364951076,2013-04-02,4,768.1666666666666,192.04166666666666,1,23,268.5833333333333,11.677536231884057,5,4,479.25,119.8125,1
u58,1,1364968814,2013-04-03,2,522.3,261.15,1,21,400.15,19.054761904761904,6,3,707.35,235.78333333333333,1
u58,2,1365033775,2013-04-03,2,522.3,261.15,1,21,400.15,19.054761904761904,6,3,707.35,235.78333333333333,1
u58,1,1365143439,2013-04-05,5,678.6333333333333,135.72666666666666,2,26,362.56666666666666,13.944871794871794,6,3,481.75,160.58333333333334,0
u58,1,1365208094,2013-04-05,5,678.6333333333333,135.72666666666666,2,26,362.56666666666666,13.944871794871794,6,3,481.75,160.58333333333334,0
u58,1,1365387118,2013-04-07,3,679.75,226.58333333333334,1,31,242.03333333333333,7.80752688172043,15,5,895.9833333333333,179.19666666666666,2
u58,1,1365494411,2013-04-09,3,646.2833333333333,215.42777777777778,2,38,416.84999999999997,10.969736842105263,18,2,638.5999999999999,319.29999999999995,1
u58,2,1365122647,2013-04-04,2,408.1166666666667,204.05833333333334,1,27,324.15,12.005555555555555,0,2,658.9666666666666,329.4833333333333,1
u58,1,1365548965,2013-04-09,3,646.2833333333333,215.42777777777778,2,38,416.84999999999997,10.969736842105263,18,2,638.5999999999999,319.29999999999995,1
u58,2,1366272010,2013-04-18,3,496.93333333333334,165.64444444444445,0,22,725.9166666666666,32.99621212121212,8,4,804.0833333333333,201.02083333333331,2
u58,5,1365481108,2013-04-08,5,937.9333333333333,187.58666666666664,3,20,161.2,8.059999999999999,6,4,698.7,174.675,1
u58,2,1366165966,2013-04-16,6,1192.9666666666667,198.82777777777778,2,32,211.86666666666667,6.620833333333334,5,3,439.8833333333333,146.62777777777777,0
u58,2,1366128028,2013-04-16,6,1192.9666666666667,198.82777777777778,2,32,211.86666666666667,6.620833333333334,5,3,439.8833333333333,146.62777777777777,0
u58,1,1366066172,2013-04-15,6,1170.8333333333333,195.13888888888889,1,35,250.15,7.147142857142858,6,3,422.6333333333333,140.87777777777777,0
u58,2,1365973504,2013-04-14,4,567.9333333333334,141.98333333333335,2,41,518.9333333333333,12.65691056910569,17,1,98.21666666666667,98.21666666666667,0
u58,2,1365987428,2013-04-14,4,567.9333333333334,141.98333333333335,2,41,518.9333333333333,12.65691056910569,17,1,98.21666666666667,98.21666666666667,0
u58,1,1365890408,2013-04-13,1,547.05,547.05,1,31,421.98333333333335,13.61236559139785,9,1,134.38333333333333,134.38333333333333,0
u58,2,1366215469,2013-04-17,2,779.2166666666667,389.60833333333335,1,47,499.48333333333335,10.627304964539007,18,4,917.65,229.4125,2
u58,2,1366258302,2013-04-17,2,779.2166666666667,389.60833333333335,1,47,499.48333333333335,10.627304964539007,18,4,917.65,229.4125,2
u58,5,1365806422,2013-04-12,5,815.8833333333333,163.17666666666668,1,27,415.15,15.375925925925925,12,6,1074.9833333333333,179.1638888888889,2
u58,1,1365719739,2013-04-11,4,554.0166666666667,138.50416666666666,2,18,258.3666666666667,14.353703703703705,12,3,325.6333333333333,108.54444444444444,2
u59,4,1367127257,2013-04-28,1,125.65,125.65,0,40,186.3,4.657500000000001,34,2,473.01666666666665,236.50833333333333,0
u59,4,1367113049,2013-04-27,4,702.1500000000001,175.53750000000002,0,76,383.8,5.05,39,2,717.4166666666666,358.7083333333333,1
u59,1,1367223327,2013-04-29,1,256.1666666666667,256.1666666666667,0,85,478.2,5.625882352941177,47,1,304.25,304.25,0
u59,4,1367097314,2013-04-27,4,702.1500000000001,175.53750000000002,0,76,383.8,5.05,39,2,717.4166666666666,358.7083333333333,1
u59,1,1367003261,2013-04-26,2,365.68333333333334,182.84166666666667,1,69,693.8166666666667,10.055314009661837,34,3,489.15000000000003,163.05,1
u59,1,1367012010,2013-04-26,2,365.68333333333334,182.84166666666667,1,69,693.8166666666667,10.055314009661837,34,3,489.15000000000003,163.05,1
u59,4,1366934077,2013-04-25,3,448.56666666666666,149.5222222222222,2,84,577.9333333333334,6.880158730158731,45,3,507.0666666666667,169.02222222222224,1
u59,4,1366920024,2013-04-25,3,448.56666666666666,149.5222222222222,2,84,577.9333333333334,6.880158730158731,45,3,507.0666666666667,169.02222222222224,1
u59,3,1367348604,2013-04-30,2,221.85000000000002,110.92500000000001,0,109,805.9333333333333,7.393883792048929,31,3,359.4,119.8,0
u59,4,1366951052,2013-04-25,3,448.56666666666666,149.5222222222222,2,84,577.9333333333334,6.880158730158731,45,3,507.0666666666667,169.02222222222224,1
u59,1,1367208643,2013-04-28,1,125.65,125.65,0,40,186.3,4.657500000000001,34,2,473.01666666666665,236.50833333333333,0
u59,1,1367183442,2013-04-28,1,125.65,125.65,0,40,186.3,4.657500000000001,34,2,473.01666666666665,236.50833333333333,0
u59,1,1367869361,2013-05-06,2,292.26666666666665,146.13333333333333,1,57,342.05,6.000877192982457,28,1,65.1,65.1,1
u59,2,1367193693,2013-04-28,1,125.65,125.65,0,40,186.3,4.657500000000001,34,2,473.01666666666665,236.50833333333333,0
u59,4,1367265614,2013-04-29,1,256.1666666666667,256.1666666666667,0,85,478.2,5.625882352941177,47,1,304.25,304.25,0
u59,4,1367251139,2013-04-29,1,256.1666666666667,256.1666666666667,0,85,478.2,5.625882352941177,47,1,304.25,304.25,0
u59,1,1367254403,2013-04-29,1,256.1666666666667,256.1666666666667,0,85,478.2,5.625882352941177,47,1,304.25,304.25,0
u59,1,1367262341,2013-04-29,1,256.1666666666667,256.1666666666667,0,85,478.2,5.625882352941177,47,1,304.25,304.25,0
u59,3,1367318958,2013-04-30,2,221.85000000000002,110.92500000000001,0,109,805.9333333333333,7.393883792048929,31,3,359.4,119.8,0
u59,1,1367384435,2013-05-01,3,198.01666666666665,66.00555555555555,1,38,143.03333333333333,3.7640350877192983,11,2,334.1333333333333,167.06666666666666,0
u59,4,1367460108,2013-05-01,3,198.01666666666665,66.00555555555555,1,38,143.03333333333333,3.7640350877192983,11,2,334.1333333333333,167.06666666666666,0
u59,1,1367478707,2013-05-02,3,503.6333333333333,167.87777777777777,2,72,935.55,12.993749999999999,13,2,444.58333333333337,222.29166666666669,2
u59,4,1367510601,2013-05-02,3,503.6333333333333,167.87777777777777,2,72,935.55,12.993749999999999,13,2,444.58333333333337,222.29166666666669,2
u59,4,1367557242,2013-05-03,2,615.8,307.9,1,48,703.0666666666666,14.64722222222222,13,3,876.4333333333334,292.14444444444445,1
u59,1,1368199784,2013-05-10,1,332.73333333333335,332.73333333333335,1,59,366.81666666666666,6.217231638418079,22,1,272.45,272.45,1
u59,4,1366964248,2013-04-26,2,365.68333333333334,182.84166666666667,1,69,693.8166666666667,10.055314009661837,34,3,489.15000000000003,163.05,1
u59,1,1367915914,2013-05-07,3,457.4166666666667,152.47222222222223,1,58,276.3333333333333,4.764367816091954,26,2,512.8499999999999,256.42499999999995,1
u59,1,1367231216,2013-04-29,1,256.1666666666667,256.1666666666667,0,85,478.2,5.625882352941177,47,1,304.25,304.25,0
u59,1,1367117498,2013-04-27,4,702.1500000000001,175.53750000000002,0,76,383.8,5.05,39,2,717.4166666666666,358.7083333333333,1
u59,2,1369644240,2013-05-27,1,403.2,403.2,0,100,400.73333333333335,4.007333333333333,46,1,458.48333333333335,458.48333333333335,0
u59,1,1367945853,2013-05-07,3,457.4166666666667,152.47222222222223,1,58,276.3333333333333,4.764367816091954,26,2,512.8499999999999,256.42499999999995,1
u59,1,1366213810,2013-04-17,2,215.01666666666668,107.50833333333334,0,62,263.85,4.255645161290323,28,3,335.73333333333335,111.91111111111111,0
u59,1,1366243422,2013-04-17,2,215.01666666666668,107.50833333333334,0,62,263.85,4.255645161290323,28,3,335.73333333333335,111.91111111111111,0
u59,1,1366247433,2013-04-17,2,215.01666666666668,107.50833333333334,0,62,263.85,4.255645161290323,28,3,335.73333333333335,111.91111111111111,0
u59,1,1366317383,2013-04-18,1,96.1,96.1,0,74,496.6333333333333,6.711261261261261,37,2,435.25,217.625,0
u59,1,1366272433,2013-04-18,1,96.1,96.1,0,74,496.6333333333333,6.711261261261261,37,2,435.25,217.625,0
u59,4,1366307891,2013-04-18,1,96.1,96.1,0,74,496.6333333333333,6.711261261261261,37,2,435.25,217.625,0
u59,4,1366315385,2013-04-18,1,96.1,96.1,0,74,496.6333333333333,6.711261261261261,37,2,435.25,217.625,0
u59,1,1366259568,2013-04-17,2,215.01666666666668,107.50833333333334,0,62,263.85,4.255645161290323,28,3,335.73333333333335,111.91111111111111,0
u59,1,1366277263,2013-04-18,1,96.1,96.1,0,74,496.6333333333333,6.711261261261261,37,2,435.25,217.625,0
u59,1,1366329706,2013-04-18,1,96.1,96.1,0,74,496.6333333333333,6.711261261261261,37,2,435.25,217.625,0
u59,1,1366387119,2013-04-19,2,454.31666666666666,227.15833333333333,1,71,630.4333333333334,8.879342723004696,28,2,469.45000000000005,234.72500000000002,1
u59,4,1366343945,2013-04-18,1,96.1,96.1,0,74,496.6333333333333,6.711261261261261,37,2,435.25,217.625,0
u59,5,1366404731,2013-04-19,2,454.31666666666666,227.15833333333333,1,71,630.4333333333334,8.879342723004696,28,2,469.45000000000005,234.72500000000002,1
u59,1,1366351223,2013-04-19,2,454.31666666666666,227.15833333333333,1,71,630.4333333333334,8.879342723004696,28,2,469.45000000000005,234.72500000000002,1
u59,5,1366412788,2013-04-19,2,454.31666666666666,227.15833333333333,1,71,630.4333333333334,8.879342723004696,28,2,469.45000000000005,234.72500000000002,1
u59,4,1366431730,2013-04-19,2,454.31666666666666,227.15833333333333,1,71,630.4333333333334,8.879342723004696,28,2,469.45000000000005,234.72500000000002,1
u59,1,1366778729,2013-04-23,2,277.65,138.825,0,94,802.7,8.53936170212766,38,3,436.65,145.54999999999998,0
u59,1,1366684355,2013-04-22,2,289.8833333333333,144.94166666666666,0,63,310.01666666666665,4.920899470899471,22,2,398.2166666666667,199.10833333333335,0
u59,3,1366732940,2013-04-23,2,277.65,138.825,0,94,802.7,8.53936170212766,38,3,436.65,145.54999999999998,0
u59,1,1366690533,2013-04-22,2,289.8833333333333,144.94166666666666,0,63,310.01666666666665,4.920899470899471,22,2,398.2166666666667,199.10833333333335,0
u59,4,1366770504,2013-04-23,2,277.65,138.825,0,94,802.7,8.53936170212766,38,3,436.65,145.54999999999998,0
u59,1,1366626907,2013-04-22,2,289.8833333333333,144.94166666666666,0,63,310.01666666666665,4.920899470899471,22,2,398.2166666666667,199.10833333333335,0
u59,1,1366588859,2013-04-21,1,366.98333333333335,366.98333333333335,0,38,170.16666666666666,4.478070175438596,20,2,597.7666666666667,298.8833333333333,0
u59,1,1366537407,2013-04-21,1,366.98333333333335,366.98333333333335,0,38,170.16666666666666,4.478070175438596,20,2,597.7666666666667,298.8833333333333,0
u59,4,1366913294,2013-04-25,3,448.56666666666666,149.5222222222222,2,84,577.9333333333334,6.880158730158731,45,3,507.0666666666667,169.02222222222224,1
u59,1,1366501657,2013-04-20,1,409.9166666666667,409.9166666666667,0,47,370.95,7.892553191489362,22,2,614.0,307.0,1
u59,1,1366999319,2013-04-26,2,365.68333333333334,182.84166666666667,1,69,693.8166666666667,10.055314009661837,34,3,489.15000000000003,163.05,1
u59,4,1366437236,2013-04-20,1,409.9166666666667,409.9166666666667,0,47,370.95,7.892553191489362,22,2,614.0,307.0,1
u59,1,1366603257,2013-04-21,1,366.98333333333335,366.98333333333335,0,38,170.16666666666666,4.478070175438596,20,2,597.7666666666667,298.8833333333333,0
u59,4,1367837064,2013-05-06,2,292.26666666666665,146.13333333333333,1,57,342.05,6.000877192982457,28,1,65.1,65.1,1
u59,4,1367734823,2013-05-05,3,726.85,242.28333333333333,2,67,259.28333333333336,3.8699004975124383,42,2,206.3,103.15,1
u59,5,1370031313,2013-05-31,1,400.21666666666664,400.21666666666664,0,92,449.35,4.884239130434783,42,1,419.6166666666667,419.6166666666667,0
u59,1,1369442417,2013-05-24,2,449.8833333333333,224.94166666666666,1,92,500.3,5.4380434782608695,48,3,558.3833333333333,186.12777777777777,1
u59,4,1369994264,2013-05-31,1,400.21666666666664,400.21666666666664,0,92,449.35,4.884239130434783,42,1,419.6166666666667,419.6166666666667,0
u59,5,1369944204,2013-05-30,3,600.2166666666667,200.07222222222222,1,93,348.8833333333333,3.7514336917562723,42,3,666.65,222.21666666666667,1
u59,5,1369958489,2013-05-30,3,600.2166666666667,200.07222222222222,1,93,348.8833333333333,3.7514336917562723,42,3,666.65,222.21666666666667,1
u59,4,1370023706,2013-05-31,1,400.21666666666664,400.21666666666664,0,92,449.35,4.884239130434783,42,1,419.6166666666667,419.6166666666667,0
u59,4,1369546466,2013-05-26,2,544.55,272.275,0,46,236.73333333333335,5.1463768115942035,32,2,573.2833333333333,286.64166666666665,0
u59,1,1369414852,2013-05-24,2,449.8833333333333,224.94166666666666,1,92,500.3,5.4380434782608695,48,3,558.3833333333333,186.12777777777777,1
u59,5,1370059434,2013-05-31,1,400.21666666666664,400.21666666666664,0,92,449.35,4.884239130434783,42,1,419.6166666666667,419.6166666666667,0
u59,4,1366156988,2013-04-16,1,108.68333333333334,108.68333333333334,0,49,283.3,5.781632653061225,31,1,108.63333333333334,108.63333333333334,0
u59,2,1369858113,2013-05-29,2,163.61666666666667,81.80833333333334,0,122,558.7666666666667,4.580054644808743,50,3,228.83333333333331,76.27777777777777,2
u59,2,1369874557,2013-05-29,2,163.61666666666667,81.80833333333334,0,122,558.7666666666667,4.580054644808743,50,3,228.83333333333331,76.27777777777777,2
u59,2,1369800335,2013-05-28,2,345.56666666666666,172.78333333333333,0,83,410.3,4.943373493975904,35,4,591.8,147.95,2
u59,2,1369771671,2013-05-28,2,345.56666666666666,172.78333333333333,0,83,410.3,4.943373493975904,35,4,591.8,147.95,2
u59,2,1369734940,2013-05-28,2,345.56666666666666,172.78333333333333,0,83,410.3,4.943373493975904,35,4,591.8,147.95,2
u59,2,1369792980,2013-05-28,2,345.56666666666666,172.78333333333333,0,83,410.3,4.943373493975904,35,4,591.8,147.95,2
u59,4,1369681754,2013-05-27,1,403.2,403.2,0,100,400.73333333333335,4.007333333333333,46,1,458.48333333333335,458.48333333333335,0
u59,1,1367859309,2013-05-06,2,292.26666666666665,146.13333333333333,1,57,342.05,6.000877192982457,28,1,65.1,65.1,1
u59,1,1369368084,2013-05-23,1,119.31666666666666,119.31666666666666,0,53,197.88333333333333,3.733647798742138,17,1,119.28333333333333,119.28333333333333,0
u59,4,1369249112,2013-05-22,2,138.06666666666666,69.03333333333333,1,49,312.8333333333333,6.384353741496598,12,3,537.6833333333334,179.2277777777778,1
u59,1,1367985911,2013-05-07,3,457.4166666666667,152.47222222222223,1,58,276.3333333333333,4.764367816091954,26,2,512.8499999999999,256.42499999999995,1
u59,1,1367984803,2013-05-07,3,457.4166666666667,152.47222222222223,1,58,276.3333333333333,4.764367816091954,26,2,512.8499999999999,256.42499999999995,1
u59,3,1368230423,2013-05-10,1,332.73333333333335,332.73333333333335,1,59,366.81666666666666,6.217231638418079,22,1,272.45,272.45,1
u59,1,1368669779,2013-05-15,1,71.85,71.85,0,75,289.35,3.858,25,2,135.01666666666665,67.50833333333333,0
